bedrooms,bathrooms,toilets,parking_space,title,town,state,price,price_raw,price_winsorized,log_price,total_rooms,total_wet_rooms,bathroom_bedroom_ratio,toilet_bedroom_ratio,parking_per_bedroom,has_parking,market_hub,price_band
3,4,5,4,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000,33000000,33000000,17.312018149733785,12,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
5,5,6,4,Detached Duplex,Sango Ota,Ogun,13000000,13000000,13000000,16.380459992348886,16,11,1,1.2,0.8,Has parking,Major growth corridor,1
4,4,5,4,Semi Detached Duplex,Maryland,Lagos,160000000,160000000,160000000,18.8906843794481,13,9,1,1.25,1,Has parking,Prime commercial hub,4
3,2,2,3,Semi Detached Bungalow,Sango Ota,Ogun,4000000,4000000,4000000,15.201805169084134,7,4,0.6666666666666666,0.6666666666666666,1,Has parking,Major growth corridor,1
5,5,6,5,Detached Duplex,Lekki,Lagos,650000000,650000000,650000000,20.29248292239242,16,11,1,1.2,1,Has parking,Prime commercial hub,5
4,4,5,4,Detached Duplex,Yaba,Lagos,60000000,60000000,60000000,17.909855136853043,13,9,1,1.25,1,Has parking,Prime commercial hub,3
3,4,4,2,Terraced Duplexes,Kabusa,Abuja,35000000,35000000,35000000,17.370858648025116,11,8,1.3333333333333333,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,2
3,4,4,4,Semi Detached Duplex,Lekki,Lagos,37000000,37000000,37000000,17.426428497635523,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
2,3,3,4,Semi Detached Bungalow,Lugbe District,Abuja,28000000,28000000,28000000,17.147715103853763,8,6,1.5,1.5,2,Has parking,Prime commercial hub,1
9,9,1,2,Detached Duplex,Asokoro District,Abuja,1300000000,1300000000,1300000000,20.985630102183134,19,10,1,0.1111111111111111,0.2222222222222222,Has parking,Prime commercial hub,5
4,4,5,3,Semi Detached Duplex,Ibadan,Oyo,50000000,50000000,50000000,17.72753358339242,13,9,1,1.25,0.75,Has parking,Major growth corridor,2
6,7,7,5,Detached Duplex,Magodo,Lagos,180000000,180000000,180000000,19.00846741441004,20,14,1.1666666666666667,1.1666666666666667,0.8333333333333334,Has parking,Prime commercial hub,4
5,5,6,5,Detached Duplex,Gwarinpa,Abuja,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,1,Has parking,Prime commercial hub,4
4,5,5,5,Terraced Duplexes,Life Camp,Abuja,1300000000,1300000000,1300000000,20.985630102183134,14,10,1.25,1.25,1.25,Has parking,Prime commercial hub,5
2,2,3,2,Terraced Bungalow,Lekki,Lagos,35000000,35000000,35000000,17.370858648025116,7,5,1,1.5,1,Has parking,Prime commercial hub,2
7,8,8,4,Detached Duplex,Ibadan,Oyo,50000000,50000000,50000000,17.72753358339242,23,16,1.1428571428571428,1.1428571428571428,0.5714285714285714,Has parking,Major growth corridor,2
4,5,5,4,Semi Detached Duplex,Apapa,Lagos,150000000,150000000,150000000,18.826145858727198,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
5,5,6,5,Detached Duplex,Ikeja,Lagos,175000000,175000000,175000000,18.980296537602072,16,11,1,1.2,1,Has parking,Prime commercial hub,4
7,7,7,4,Detached Duplex,Ikoyi,Lagos,950000000,950000000,950000000,20.671972543611492,21,14,1,1,0.5714285714285714,Has parking,Prime commercial hub,5
1,5,8,2,Detached Duplex,Gbagada,Lagos,250000000,250000000,250000000,19.33697147982652,14,13,5,8,2,Has parking,Prime commercial hub,5
2,2,3,4,Semi Detached Bungalow,Lugbe District,Abuja,26000000,26000000,26000000,17.073607134447293,7,5,1,1.5,2,Has parking,Prime commercial hub,1
5,6,6,7,Detached Duplex,Lekki,Lagos,160000000,160000000,160000000,18.8906843794481,17,12,1.2,1.2,1.4,Has parking,Prime commercial hub,4
4,3,3,2,Detached Bungalow,Ogudu,Lagos,40000000,40000000,40000000,17.50439003707821,10,6,0.75,0.75,0.5,Has parking,Prime commercial hub,2
2,2,2,4,Semi Detached Bungalow,Port Harcourt,Rivers,15000000,15000000,15000000,16.52356082573315,6,4,1,1,2,Has parking,Major growth corridor,1
4,5,6,4,Terraced Duplexes,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,15,11,1.25,1.5,1,Has parking,Prime commercial hub,3
4,4,5,4,Detached Bungalow,Ikorodu,Lagos,6000000,6000000,6000000,15.607270193858982,13,9,1,1.25,1,Has parking,Prime commercial hub,1
3,2,2,4,Block Of Flats,Ibadan,Oyo,8000000,8000000,8000000,15.894952224644102,7,4,0.6666666666666666,0.6666666666666666,1.3333333333333333,Has parking,Major growth corridor,1
5,5,6,4,Semi Detached Bungalow,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
4,5,5,5,Semi Detached Duplex,Lekki,Lagos,200000000,200000000,200000000,19.11382792951231,14,10,1.25,1.25,1.25,Has parking,Prime commercial hub,5
6,7,8,8,Terraced Duplexes,Guzape District,Abuja,450000000,450000000,450000000,19.92475814295086,21,15,1.1666666666666667,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,5
4,5,5,4,Detached Bungalow,Ibadan,Oyo,15000000,15000000,15000000,16.52356082573315,14,10,1.25,1.25,1,Has parking,Major growth corridor,1
5,5,5,8,Detached Duplex,Ikoyi,Lagos,7500000005,7500000005,7500000005,22.738168858288677,15,10,1,1,1.6,Has parking,Prime commercial hub,5
3,3,4,4,Detached Bungalow,Port Harcourt,Rivers,16000000,16000000,16000000,16.588099342704055,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,1
4,4,4,6,Detached Duplex,Ifako-Ijaiye,Lagos,45000000,45000000,45000000,17.622173069956816,12,8,1,1,1.5,Has parking,Prime commercial hub,2
1,5,2,2,Block Of Flats,Ajah,Lagos,13650000,13650000,13650000,16.429250152855314,8,7,5,2,2,Has parking,Prime commercial hub,1
2,2,3,7,Block Of Flats,Ipaja,Lagos,40000000,40000000,40000000,17.50439003707821,7,5,1,1.5,3.5,Has parking,Prime commercial hub,2
4,5,5,3,Terraced Duplexes,Ajah,Lagos,52250000,52250000,52250000,17.77155046794795,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,2
6,6,7,4,Detached Duplex,Ajah,Lagos,78000000,78000000,78000000,18.17221939747438,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Ajah,Lagos,550000000,550000000,550000000,20.125428838008972,15,10,1,1,0.8,Has parking,Prime commercial hub,5
6,6,6,7,Detached Duplex,Alimosho,Lagos,90000000,90000000,90000000,18.31532023940565,18,12,1,1,1.1666666666666667,Has parking,Prime commercial hub,3
2,2,2,4,Block Of Flats,Surulere,Lagos,60000000,60000000,60000000,17.909855136853043,6,4,1,1,2,Has parking,Prime commercial hub,3
3,3,4,4,Block Of Flats,Victoria Island (Vi),Lagos,1600000000,1600000000,1600000000,21.193269466817146,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,5
5,5,6,1,Detached Duplex,Ikoyi,Lagos,400000000,400000000,400000000,19.806975107572256,16,11,1,1.2,0.2,Has parking,Prime commercial hub,5
4,4,5,1,Detached Duplex,Ajah,Lagos,85000000,85000000,85000000,18.258161826219297,13,9,1,1.25,0.25,Has parking,Prime commercial hub,3
4,5,5,2,Detached Duplex,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,0.5,Has parking,Prime commercial hub,2
2,2,3,1,Block Of Flats,Ajah,Lagos,70000000,70000000,70000000,18.064005814299346,7,5,1,1.5,0.5,Has parking,Prime commercial hub,3
8,1,1,1,Detached Duplex,Asokoro District,Abuja,550000000,550000000,550000000,20.125428838008972,10,2,0.125,0.125,0.125,Has parking,Prime commercial hub,5
2,2,2,4,Block Of Flats,Victoria Island (Vi),Lagos,650000000,650000000,650000000,20.29248292239242,6,4,1,1,2,Has parking,Prime commercial hub,5
4,5,5,4,Semi Detached Bungalow,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,1,1,1,Terraced Duplexes,Arepo,Ogun,50000000,50000000,50000000,17.72753358339242,6,2,0.25,0.25,0.25,Has parking,Major growth corridor,2
5,5,6,8,Detached Duplex,Lekki,Lagos,185000000,185000000,185000000,19.035866388448003,16,11,1,1.2,1.6,Has parking,Prime commercial hub,4
6,6,7,3,Detached Duplex,Magodo,Lagos,140000000,140000000,140000000,18.757152987716434,19,13,1,1.1666666666666667,0.5,Has parking,Prime commercial hub,4
5,5,5,5,Detached Duplex,Lekki,Lagos,165000000,165000000,165000000,18.92145603792546,15,10,1,1,1,Has parking,Prime commercial hub,4
4,4,5,4,Terraced Duplexes,Lekki,Anambara,45000000,45000000,45000000,17.622173069956816,13,9,1,1.25,1,Has parking,Emerging market,2
4,5,5,3,Terraced Duplexes,Ajah,Lagos,47500000,47500000,47500000,17.6762402900575,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,2
4,5,5,4,Detached Duplex,Lekki,Lagos,68000000,68000000,68000000,18.035018277846262,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
5,5,5,5,Block Of Flats,Ikorodu,Lagos,37000000,37000000,37000000,17.426428497635523,15,10,1,1,1,Has parking,Prime commercial hub,2
5,5,5,4,Detached Duplex,Maryland,Lagos,160000000,160000000,160000000,18.8906843794481,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,4,5,5,Semi Detached Duplex,Karmo,Abuja,27000000,27000000,27000000,17.11134746100564,13,9,1,1.25,1.25,Has parking,Prime commercial hub,1
5,5,6,1,Detached Duplex,Ikoyi,Lagos,800000000,800000000,800000000,20.500122286882203,16,11,1,1.2,0.2,Has parking,Prime commercial hub,5
5,6,7,4,Detached Duplex,Lekki,Lagos,85000000,85000000,85000000,18.258161826219297,18,13,1.2,1.4,0.8,Has parking,Prime commercial hub,3
6,6,9,1,Detached Duplex,Wuye,Abuja,150000000,150000000,150000000,18.826145858727198,21,15,1,1.5,0.16666666666666666,Has parking,Prime commercial hub,4
5,6,6,6,Detached Duplex,Wuye,Abuja,150000000,150000000,150000000,18.826145858727198,17,12,1.2,1.2,1.2,Has parking,Prime commercial hub,4
3,5,5,4,Detached Bungalow,Ajah,Lagos,43000000,43000000,43000000,17.57671069691365,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
3,3,4,3,Block Of Flats,Lekki,Lagos,19000000,19000000,19000000,16.759949589762293,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,1
6,6,7,1,Semi Detached Duplex,Lekki,Lagos,250000000,250000000,250000000,19.33697147982652,19,13,1,1.1666666666666667,0.16666666666666666,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Ikorodu,Lagos,30000000,30000000,30000000,17.216707972959764,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
6,6,7,1,Detached Duplex,Asokoro District,Abuja,500000000,500000000,500000000,20.030118658386467,19,13,1,1.1666666666666667,0.16666666666666666,Has parking,Prime commercial hub,5
5,7,6,3,Detached Bungalow,Eleme,Rivers,48000000,48000000,48000000,17.6867115897055,18,13,1.4,1.2,0.6,Has parking,Major growth corridor,2
3,3,4,4,Detached Bungalow,Kubwa,Abuja,31000000,31000000,31000000,17.249497794707484,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
4,5,5,4,Block Of Flats,Enugu,Enugu,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,1,Has parking,Emerging market,2
2,2,3,2,Terraced Bungalow,Lugbe District,Abuja,18900000,18900000,18900000,16.75467253293992,7,5,1,1.5,1,Has parking,Prime commercial hub,1
5,5,6,4,Semi Detached Duplex,Maryland,Lagos,135000000,135000000,135000000,18.72078534381011,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,6,6,8,Detached Bungalow,Owerri Municipal,Imo,19000000,19000000,19000000,16.759949589762293,17,12,1.2,1.2,1.6,Has parking,Emerging market,1
5,4,5,4,Detached Duplex,Lekki,Lagos,280000000,280000000,280000000,19.450300164704952,14,9,0.8,1,0.8,Has parking,Prime commercial hub,5
5,5,6,4,Detached Duplex,Lekki,Lagos,86000000,86000000,86000000,18.26985786584569,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
7,7,8,8,Detached Duplex,Gwarinpa,Abuja,380000000,380000000,380000000,19.755681813316283,22,15,1,1.1428571428571428,1.1428571428571428,Has parking,Prime commercial hub,5
5,5,6,8,Detached Duplex,Lekki,Lagos,30000000,30000000,30000000,17.216707972959764,16,11,1,1.2,1.6,Has parking,Prime commercial hub,1
2,3,3,4,Semi Detached Bungalow,Kubwa,Abuja,24000000,24000000,24000000,16.993564429978885,8,6,1.5,1.5,2,Has parking,Prime commercial hub,1
2,2,3,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,17000000,17000000,17000000,16.648723960844016,7,5,1,1.5,1.5,Has parking,Prime commercial hub,1
6,6,7,5,Semi Detached Duplex,Maitama District,Abuja,700000000,700000000,700000000,20.36659089443625,19,13,1,1.1666666666666667,0.8333333333333334,Has parking,Prime commercial hub,5
2,5,5,4,Block Of Flats,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,12,10,2.5,2.5,2,Has parking,Prime commercial hub,3
7,7,7,2,Detached Duplex,Life Camp,Abuja,184900000,184900000,184900000,19.035325701765682,21,14,1,1,0.2857142857142857,Has parking,Prime commercial hub,4
4,9,9,4,Detached Duplex,Ikoyi,Lagos,800000000,800000000,800000000,20.500122286882203,22,18,2.25,2.25,1,Has parking,Prime commercial hub,5
6,6,7,1,Detached Duplex,Lekki,Lagos,500000000,500000000,500000000,20.030118658386467,19,13,1,1.1666666666666667,0.16666666666666666,Has parking,Prime commercial hub,5
5,6,6,8,Detached Duplex,Wuse,Abuja,270000000,270000000,270000000,19.413932520666354,17,12,1.2,1.2,1.6,Has parking,Prime commercial hub,5
6,6,7,3,Detached Duplex,Lekki,Lagos,75000000,75000000,75000000,18.132998684833918,19,13,1,1.1666666666666667,0.5,Has parking,Prime commercial hub,3
4,5,5,4,Block Of Flats,Agege,Lagos,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
4,4,5,4,Detached Duplex,Ikeja,Lagos,115000000,115000000,115000000,18.560442695023177,13,9,1,1.25,1,Has parking,Prime commercial hub,4
4,6,7,5,Semi Detached Duplex,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,17,13,1.5,1.75,1.25,Has parking,Prime commercial hub,3
3,5,5,4,Detached Bungalow,Ajah,Lagos,36000000,36000000,36000000,17.399029524198163,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
6,6,7,4,Detached Duplex,Ikoyi,Lagos,850000000,850000000,850000000,20.560746908625106,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,5
4,4,5,4,Block Of Flats,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,13,9,1,1.25,1,Has parking,Prime commercial hub,4
2,2,3,4,Block Of Flats,Lekki,Lagos,27000000,27000000,27000000,17.11134746100564,7,5,1,1.5,2,Has parking,Prime commercial hub,1
5,5,7,4,Detached Duplex,Lekki,Lagos,270000000,270000000,270000000,19.413932520666354,17,12,1,1.4,0.8,Has parking,Prime commercial hub,5
2,2,2,4,Block Of Flats,Wuse,Abuja,17000000,17000000,17000000,16.648723960844016,6,4,1,1,2,Has parking,Prime commercial hub,1
4,5,5,4,Detached Duplex,Lokogoma District,Abuja,60000000,60000000,60000000,17.909855136853043,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,4,6,4,Semi Detached Duplex,Lekki,Lagos,60000000,60000000,60000000,17.909855136853043,14,10,1,1.5,1,Has parking,Prime commercial hub,3
3,3,4,5,Detached Bungalow,Imota,Lagos,4500000,4500000,4500000,15.319588176962746,10,7,1,1.3333333333333333,1.6666666666666667,Has parking,Prime commercial hub,1
4,4,5,6,Detached Duplex,Maitama District,Abuja,750000000,750000000,750000000,20.435583765827964,13,9,1,1.25,1.5,Has parking,Prime commercial hub,5
3,2,2,9,Block Of Flats,Ado-Odo/Ota,Ogun,10000000,10000000,10000000,16.118095750958314,7,4,0.6666666666666666,0.6666666666666666,3,Has parking,Major growth corridor,1
4,5,5,4,Terraced Duplexes,Galadimawa,Abuja,38000000,38000000,38000000,17.453096744006448,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
2,3,3,4,Detached Bungalow,Mowe Ofada,Ogun,8500000,8500000,8500000,15.955576839107596,8,6,1.5,1.5,2,Has parking,Major growth corridor,1
4,5,5,3,Detached Bungalow,Port Harcourt,Rivers,100000000,100000000,100000000,18.420680753952364,14,10,1.25,1.25,0.75,Has parking,Major growth corridor,4
5,7,7,4,Semi Detached Duplex,Guzape District,Abuja,97000000,97000000,97000000,18.390221546776935,19,14,1.4,1.4,0.8,Has parking,Prime commercial hub,4
3,2,2,4,Block Of Flats,Surulere,Lagos,60000000,60000000,60000000,17.909855136853043,7,4,0.6666666666666666,0.6666666666666666,1.3333333333333333,Has parking,Prime commercial hub,3
4,6,6,4,Terraced Bungalow,Ikorodu,Lagos,8500000,8500000,8500000,15.955576839107596,16,12,1.5,1.5,1,Has parking,Prime commercial hub,1
7,7,8,9,Detached Duplex,Ikoyi,Lagos,1000000000,1000000000,1000000000,20.72326583794641,22,15,1,1.1428571428571428,1.2857142857142858,Has parking,Prime commercial hub,5
8,8,1,1,Detached Duplex,Guzape District,Abuja,1000000000,1000000000,1000000000,20.72326583794641,17,9,1,0.125,0.125,Has parking,Prime commercial hub,5
5,6,6,4,Semi Detached Duplex,Lekki,Lagos,180000000,180000000,180000000,19.00846741441004,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,4
4,4,5,3,Terraced Duplexes,Surulere,Lagos,67000000,67000000,67000000,18.020203192280615,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
6,6,7,4,Detached Duplex,Ikeja,Lagos,600000000,600000000,600000000,20.21244021484709,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,5
5,5,6,6,Terraced Duplexes,Life Camp,Abuja,65000000,65000000,65000000,17.989897843244528,16,11,1,1.2,1.2,Has parking,Prime commercial hub,3
1,1,1,1,Block Of Flats,Sango Ota,Ogun,20000000,20000000,20000000,16.811242881518265,3,2,1,1,1,Has parking,Major growth corridor,1
6,6,7,8,Detached Duplex,Magodo,Lagos,135000000,135000000,135000000,18.72078534381011,19,13,1,1.1666666666666667,1.3333333333333333,Has parking,Prime commercial hub,4
3,3,4,3,Terraced Bungalow,Ibeju Lekki,Lagos,10500000,10500000,10500000,16.166885910365842,10,7,1,1.3333333333333333,1,Has parking,Prime commercial hub,1
4,4,5,2,Detached Duplex,Victoria Island (Vi),Lagos,165000000,165000000,165000000,18.92145603792546,13,9,1,1.25,0.5,Has parking,Prime commercial hub,4
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,2
6,6,7,3,Terraced Duplexes,Katampe,Abuja,100000000,100000000,100000000,18.420680753952364,19,13,1,1.1666666666666667,0.5,Has parking,Prime commercial hub,4
4,5,4,5,Detached Duplex,Ikoyi,Lagos,650000000,650000000,650000000,20.29248292239242,13,9,1.25,1,1.25,Has parking,Prime commercial hub,5
3,3,3,4,Detached Bungalow,Ifako-Ijaiye,Lagos,19000000,19000000,19000000,16.759949589762293,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,1
3,6,4,6,Detached Bungalow,Lokogoma District,Anambara,50000000,50000000,50000000,17.72753358339242,13,10,2,1.3333333333333333,2,Has parking,Emerging market,2
4,4,5,8,Detached Duplex,Ajah,Lagos,65000000,65000000,65000000,17.989897843244528,13,9,1,1.25,2,Has parking,Prime commercial hub,3
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,58000000,58000000,58000000,17.87595358575207,15,11,1.25,1.5,1,Has parking,Prime commercial hub,2
3,3,3,2,Terraced Duplexes,Ajah,Lagos,30000000,30000000,30000000,17.216707972959764,9,6,1,1,0.6666666666666666,Has parking,Prime commercial hub,1
4,5,6,4,Semi Detached Duplex,Kaura,Abuja,60000000,60000000,60000000,17.909855136853043,15,11,1.25,1.5,1,Has parking,Prime commercial hub,3
3,3,3,1,Detached Bungalow,Lugbe District,Abuja,17500000,17500000,17500000,16.677711496036597,9,6,1,1,0.3333333333333333,Has parking,Prime commercial hub,1
5,6,6,5,Detached Duplex,Ajah,Lagos,105000000,105000000,105000000,18.46947091764561,17,12,1.2,1.2,1,Has parking,Prime commercial hub,4
3,4,4,6,Detached Bungalow,Magodo,Lagos,35000000,35000000,35000000,17.370858648025116,11,8,1.3333333333333333,1.3333333333333333,2,Has parking,Prime commercial hub,2
5,5,5,5,Terraced Duplexes,Ikoyi,Lagos,250000000,250000000,250000000,19.33697147982652,15,10,1,1,1,Has parking,Prime commercial hub,5
8,1,1,4,Detached Bungalow,Lekki,Lagos,18000000,18000000,18000000,16.705882371415992,10,2,0.125,0.125,0.5,Has parking,Prime commercial hub,1
6,8,8,1,Detached Duplex,Ikoyi,Lagos,2200000000,2200000000,2200000000,21.511723197765228,22,16,1.3333333333333333,1.3333333333333333,0.16666666666666666,Has parking,Prime commercial hub,5
5,5,6,5,Detached Duplex,Asokoro District,Abuja,450000000,450000000,450000000,19.92475814295086,16,11,1,1.2,1,Has parking,Prime commercial hub,5
6,8,8,4,Terraced Bungalow,Ibadan,Oyo,16000000,16000000,16000000,16.588099342704055,22,16,1.3333333333333333,1.3333333333333333,0.6666666666666666,Has parking,Major growth corridor,1
3,3,4,1,Semi Detached Bungalow,Galadimawa,Abuja,35000000,35000000,35000000,17.370858648025116,10,7,1,1.3333333333333333,0.3333333333333333,Has parking,Prime commercial hub,2
5,5,6,4,Detached Duplex,Lekki,Lagos,68000000,68000000,68000000,18.035018277846262,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
